Date of occurrence,Sea area of occurrence,State Reporting,Competent authority,Casualty Report Nr.,Occurrence severity,Latitude,Longitude,Third party/other damage,Time (LT) of occurrence,Lives lost Occurrence-Total,People Injured Occurrence-Total,Port of accident,Investigation Status,Directive 2009/18,National location,Missing people Occurrence - Total,Loss / damage to ship or equipment,Did the ship sink?,Pollution (bunkers),Pollution (cargo),Place on board,Ship operation,Poll. quantity/bunker,Poll. quantity/cargo,Ship’s routeing,Voyage segment,Cargo damage,IMO number,Name of ship,Ship / craft type,Port of departure,Port of destination,Occurrence with ship(s),Deviation (CE),Occurrence with person(s),Release of pollutants in the air
2016-12-30,High sea - Within EEZ,Norway,Norway - NMD,778/2017,Less Serious,73°17' N,14°45' E,No,17:30,0,1,,Not Investigated,Yes,,,,,,,Ship - Deck - Freeboard deck,Normal service - In passage - Displacement mode,,,No routeing system,Transit,,,,Fishing vessel - Trawler,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-01-07,Territorial sea,Greece,Greece - HBMCI,410/2017,Serious,36°22.143' N,22°57.912' E,No,23:45,0,0,None,Not Investigated,Yes,Greece - Kithira Sea,,Material damage,No,No,No,Engine department - Engine room,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,TUNISIA - Rades/Tunis,UKRAINE - Odessa,Loss of control - Loss of propulsion power,,,No
2016-12-27,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,4307/2016,Less Serious,50°50.55' N,1°20' W,No,14:52,0,0,None,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,Ship - Over side,Normal service - In passage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,UNITED KINGDOM - Fawley,Collision - With other ship,,,No
2016-12-27,Internal waters - Channel; river,United Kingdom,United Kingdom - MAIB,4307/2016,Less Serious,50°50.55' N,1°20' W,No,14:52,0,0,None,Not Investigated,Yes,United Kingdom - England,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,No routeing system,Mid-water,No,,,Recreational craft - Motorboat,UNITED KINGDOM - Gosport,UNITED KINGDOM - Gosport,Collision - With other ship,,,No
2017-01-08,Territorial sea,Norway,Norway - NMD,1859/2017,Marine incident,62°25.2' N,12°59.1' E,No,11:10,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Anchored or alongside,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,Unknown,Hull failure,,,No
2016-12-24,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,4306/2016,Less Serious,13°4.718' N,100°52.918' E,No,09:00,0,1,THAILAND - Laem Chabang,Not Investigated,Yes,,,,,,,Engine department - Boiler room,Normal service - Alongside,,,No routeing system,Mid-water,,,,Passenger ship - Only passenger - International,THAILAND - Laem Chabang,THAILAND - Koh Samui,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2016-12-30,Internal waters - Port area,Portugal,Portugal - GAMA,380/2017,Less Serious,41°11' N,8°42' W,No,22:35,0,1,PORTUGAL - Leixoes,Not Investigated,Yes,Portugal - Leixões,,,,,,Ship - Deck - Boat deck,Normal service - Alongside,,,Pilotage area,Departure,,,,Cargo ship - Solid Cargo - Bulk Carrier,PORTUGAL - Leixoes,NETHERLANDS - Rotterdam,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2016-12-30,Internal waters - Port area,Portugal,Portugal - GAMA,380/2017,Less Serious,41°11' N,8°42' W,No,22:35,0,1,PORTUGAL - Leixoes,Not Investigated,Yes,Portugal - Leixões,,,,,,Ship - Deck - Forecastle deck,Normal service - Alongside,,,Pilotage area,Departure,,,,Cargo ship - Solid Cargo - Bulk Carrier,PORTUGAL - Leixoes,NETHERLANDS - Rotterdam,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of object (being carried; moved; handled; etc.),Accident,
2016-12-23,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,147/2017,Less Serious,53°19.01' N,4°37' W,No,00:40,0,1,UNITED KINGDOM - Holyhead,Not Investigated,Yes,United Kingdom - Wales,,,,,,Cargo and tank areas - Ro-Ro vehicle deck ramp,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and Ro-Ro cargo - International,UNITED KINGDOM - Holyhead,UNITED KINGDOM - Holyhead,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2016-12-22,Internal waters - Port area,Italy,Italy - DIGIFEMA,874/2017,Serious,39°3.103' N,8°28.038' E,No,08:30,0,1,Unknown,Not Investigated,Yes,Italy - Cagliari,,,,,,Ship - Deck - Freeboard deck,Normal service - Alongside,,,Unknown,Anchored or alongside,,,,Fishing vessel - Trawler - Stern,ITALY - Sant' Antioco,ITALY - Sant' Antioco,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2016-12-21,High sea - Within EEZ,United Kingdom,United Kingdom - MAIB,151/2017,Marine incident,51°58' N,2°22.22' E,No,16:30,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Bridge - Wheelhouse,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Passenger ship - Passenger and Ro-Ro cargo - International,NETHERLANDS - Other,UNITED KINGDOM - Harwich,Loss of control - Loss of electrical power,,,No
2017-01-09,Internal waters - Port area,Germany,Germany - BSU,353/2017,Marine incident,54°22.394' N,11°0.478' E,No,19:45,0,0,GERMANY - Heiligenhafen,Not Investigated,Yes,Germany - Ostsee / Hafen,,No damage,No,No,No,Ship - Other,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,GERMANY - Heiligenhafen,GERMANY - Mukran,Grounding/stranding - Power,,,No
2016-12-27,Territorial sea,France,France - BEAmer,25/2017,Serious,46°26.62' N,0°35.98' W,No,13:35,0,1,None,Not Investigated,Yes,France - SRR JOBOURG,,,,,,Ship - Deck - Freeboard deck,Fishing - Shooting/hauling fishing gear,,,No routeing system,Mid-water,,,,Fishing vessel - Trawler - Stern,FRANCE - Boulogne-sur-Mer,FRANCE - Boulogne-sur-Mer,,Loss of control (total or partial) of machine; means of transport or handling equipment; handheld tool; object; animal - Loss of control (total or partial) - of machine (including unwanted start-up) or of the material being worked by the machine,Accident,
2017-01-07,Internal waters - Port area,Greece,Greece - HBMCI,1646/2017,Marine incident,12°57.403' S,38°30.62' W,No,19:00,0,0,BRAZIL - Salvador,Not Investigated,Yes,,,,,,,Ship - Deck - Poop deck,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Cargo ship - Liquid Cargo - Chemical tanker,Unknown,Unknown,,Body movement without any physical stress (generally leading to an external injury) - Being caught or carried away; by something or by momentum,Accident,
2017-01-09,High sea - n/a,France,France - BEAmer,203/2017,Less Serious,48°2.52' N,166°34.52' E,No,15:08,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Keel,Normal service - In passage - Displacement mode,0,0,No routeing system,Mid-water,No,,,Passenger ship - Only passenger,Unknown,NEW ZEALAND - Bluff,Contact,,,No
2017-01-09,Territorial sea,Norway,Norway - NMD,1026/2017,Less Serious,69°57.18' N,23°19.4' E,No,12:04,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger,Unknown,Unknown,Collision - With other ship,,,No
2017-01-09,Territorial sea,Norway,Norway - NMD,1026/2017,Less Serious,69°57.18' N,23°19.4' E,No,12:04,0,0,,Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Displacement mode,0,0,No routeing system,Arrival,No,,,Passenger ship - Passenger and general cargo,Unknown,Unknown,Collision - With other ship,,,No
2017-01-04,Territorial sea,Norway,Norway - NMD,1904/2017,Marine incident,62°20.123' N,5°48.976' E,No,08:30,0,0,,Not Investigated,Yes,,,No damage,No,No,No,Ship - Propeller/rudder/thruster,Normal service - Berthing,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger,Unknown,Unknown,Damage / loss of equipment,,,No
2017-01-06,Internal waters - Port area,Greece,Greece - HBMCI,340/2017,Less Serious,36°56.854' N,26°59.18' E,Material damage,01:25,0,0,GREECE - Kalymnos,Not Investigated,Yes,Greece - Samos Sea,,No damage,No,No,No,,Normal service - Anchoring,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Kalymnos,GREECE - Kos,Collision - With multiple ships,,,No
2017-01-06,Internal waters - Port area,Greece,Greece - HBMCI,340/2017,Less Serious,36°56.854' N,26°59.18' E,Material damage,01:25,0,0,GREECE - Kalymnos,Not Investigated,Yes,Greece - Samos Sea,,No damage,No,No,No,,Normal service - Manoeuvring,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Kalymnos,GREECE - Kos,Collision - With multiple ships,,,No
2017-01-06,Internal waters - Port area,Greece,Greece - HBMCI,340/2017,Less Serious,36°56.854' N,26°59.18' E,Material damage,01:25,0,0,GREECE - Kalymnos,Not Investigated,Yes,Greece - Samos Sea,,Material damage,No,No,No,Ship - Deck - Boat deck,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Kalymnos,GREECE - Kalymnos,Collision - With multiple ships,,,No
2017-01-06,Internal waters - Port area,Greece,Greece - HBMCI,340/2017,Less Serious,36°56.854' N,26°59.18' E,Material damage,01:25,0,0,GREECE - Kalymnos,Not Investigated,Yes,Greece - Samos Sea,,Material damage,No,No,No,Ship - Other,Normal service - Alongside,0,0,No routeing system,Anchored or alongside,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class A,GREECE - Kalymnos,GREECE - Chios,Collision - With multiple ships,,,No
2017-01-04,Internal waters - Port area,Norway,Norway - NMD,1912/2017,Less Serious,,,No,17:00,0,1,Unknown,Not Investigated,Yes,Norway - Rogaland,,,,,,Ship - Over side,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and general cargo,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-01-04,Internal waters - Port area,Norway,Norway - NMD,1912/2017,Less Serious,,,No,17:00,0,1,Unknown,Not Investigated,Yes,Norway - Rogaland,,,,,,Ship - Other,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Passenger ship - Passenger and general cargo,Unknown,Unknown,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2017-01-05,Internal waters - Port area,United Kingdom,United Kingdom - MAIB,494/2017,Less Serious,53°42.034' N,0°23.71' W,No,12:00,0,0,UNITED KINGDOM - Barrow Haven,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,,Normal service - In passage,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,UNITED KINGDOM - Barrow Haven,Loss of control - Loss of directional control,,,No
2016-12-29,Internal waters - Port area,Greece,Greece - HBMCI,71/2017,Less Serious,37°46.803' N,20°54.135' E,No,10:00,0,0,GREECE - Zakynthos,Not Investigated,Yes,Greece - South Ionio,,Material damage,No,No,No,Ship - Other,Normal service - Anchoring,0,0,No routeing system,Departure,No,,,Passenger ship - Passenger and Ro-Ro cargo - Domestic - Class B,GREECE - Zakynthos,GREECE - Kyllini,Contact - Shore object,,,No
2016-12-28,Territorial sea,Greece,Greece - HBMCI,373/2017,Serious,36°20.06' N,22°31.09' E,No,13:54,0,1,None,Not Investigated,Yes,,,,,,,Ship - Other,Normal service - In passage - Non-displacement mode,,,No routeing system,Mid-water,,,,Cargo ship - Liquid Cargo - Oil tanker - Crude oil,RUSSIAN FEDERATION - Novorossiysk,ITALY - Milazzo,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2016-12-31,High sea - n/a,Cyprus,Cyprus - MAIC,1016/2017,Marine incident,5°49.08' N,11°25.02' W,No,09:50,0,0,None,Not Investigated,Yes,,,No damage,No,No,No,Cargo and tank areas - Cargo hold,Normal service - In passage - Transitional mode,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,GHANA - Takoradi,BELGIUM - Antwerpen,Capsizing/Listing - Listing,,,No
2017-01-11,Internal waters - Channel; river,Sweden,Sweden - SHK,318/2017,Marine incident,58°16.298' N,12°16.423' E,No,12:00,0,0,SWEDEN - Trollhattan,Not Investigated,Yes,Sweden - Göta kanal; inkl. Vättern,,No damage,No,No,No,Engine department - Engine room,Normal service - Manoeuvring,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,SWEDEN - Trollhattan,Loss of control - Loss of electrical power,,,No
2017-01-11,Internal waters - Channel; river,Sweden,Sweden - SHK,318/2017,Marine incident,58°16.298' N,12°16.423' E,No,12:00,0,0,SWEDEN - Trollhattan,Not Investigated,Yes,Sweden - Göta kanal; inkl. Vättern,,No damage,No,No,No,Engine department - Engine room,Normal service - Under pilotage,0,0,No routeing system,Transit,No,,,Cargo ship - Solid Cargo - General Cargo,Unknown,SWEDEN - Trollhattan,Loss of control - Loss of electrical power,,,No
2016-12-24,High sea - Within EEZ,Iceland,Iceland - ICETRA,2018/000421,Serious,60°54' N,6°42.6' W,,12:00,0,1,,Not Investigated,Yes,Iceland,,,,No,No,Accommodation - Alleyway,Normal service - In passage - Transitional mode,0.000,0.000,Deep-water route,Mid-water,,,,Cargo ship - Solid Cargo - Container Ship,FAROE ISLANDS - Thorshavn,UNITED KINGDOM - Immingham,,Slipping - Stumbling and falling - Fall of persons - Slipping - Stumbling and falling - Fall of person - on the same level,Accident,
2016-12-19,Territorial sea,France,France - BEAmer,80/2017,Serious,51°7.38' N,1°48.19' E,No,14:25,0,0,,Finished,Yes,France - SRR GRIS-NEZ,,Material damage,No,No,No,Engine department - Control room,Normal service - In passage - Displacement mode,0,0,In a traffic lane,Mid-water,No,9260055,CAPE BON,Cargo ship - Liquid Cargo - Chemical tanker,FRANCE - Le Havre,NETHERLANDS - Amsterdam,Fire/Explosion - Explosion,,,No
2017-01-04,Internal waters - Port area,Malta,Malta - MSIU,917/2017,Less Serious,44°8.9' N,28°40.08' E,No,13:16,0,0,ROMANIA - Constanta,Not Investigated,Yes,Romania,,Material damage,No,No,No,Ship - Over side,Normal service - Manoeuvring,0,0,Pilotage area,Arrival,No,,,Cargo ship - Solid Cargo - Bulk Carrier,TURKEY - Nemrut Bay,ROMANIA - Constanta,Collision - Ship not underway,,,No
2017-01-04,Internal waters - Port area,Malta,Malta - MSIU,917/2017,Less Serious,44°8.9' N,28°40.08' E,No,13:16,0,0,ROMANIA - Constanta,Not Investigated,Yes,Romania,,Material damage,No,No,No,Ship - Over side,Normal service - Alongside,0,0,Pilotage area,Anchored or alongside,No,,,Service ship - Other,ROMANIA - Constanta,ROMANIA - Constanta,Collision - With other ship,,,No
2017-01-09,Internal waters - Port area,Greece,Greece - HBMCI,149/2017,Marine incident,31°30.916' N,121°19.295' E,No,10:30,0,0,CHINA - Taicang,Not Investigated,Yes,,,,,,,Engine department - Engine room,Normal service - Alongside,,,No routeing system,Anchored or alongside,,,,Cargo ship - Solid Cargo - Bulk Carrier,INDONESIA - Muara Berau,Unknown,,Slipping - Stumbling and falling - Fall of persons - Fall of person - to a lower level,Accident,
2017-01-10,Territorial sea,Denmark,Denmark - DMAIB,263/2017,Serious,38°14.87' N,15°40.72' E,No,02:43,0,0,None,Not Investigated,Yes,Italy - Messina,,Material damage,No,No,No,Ship - Bulbous,Normal service - Embarking/disembarking people,0,0,Pilotage area,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,CROATIA - Rijeka,ITALY - Gioia Tauro,Grounding/stranding - Power,,,No
2017-01-10,Territorial sea,Denmark,Denmark - DMAIB,263/2017,Serious,38°14.87' N,15°40.72' E,No,02:43,0,0,None,Not Investigated,Yes,Italy - Messina,,Material damage,No,No,No,Ship - Bulbous,Normal service - Under pilotage,0,0,Pilotage area,Mid-water,No,,,Cargo ship - Solid Cargo - Container Ship,CROATIA - Rijeka,ITALY - Gioia Tauro,Grounding/stranding - Power,,,No
2017-01-07,Inland waters - River,United Kingdom,United Kingdom - MAIB,126/2017,Serious,53°41.07' N,0°51.08' W,No,13:40,0,0,UNITED KINGDOM - Goole,Not Investigated,Yes,United Kingdom - England,,No damage,No,No,No,,Normal service - Under pilotage,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - General Cargo,UNITED KINGDOM - Goole,PORTUGAL - Leixoes,Grounding/stranding,,,No
2017-01-03,High sea - Within EEZ,Spain,Spain - CIAIM,184/2017,Serious,35°40.03' N,3°33.05' W,No,06:40,0,0,None,Not Investigated,Yes,Spain - Mediterráneo - Andalucía,,No damage,No,No,No,Engine department - Engine room,Normal service - In passage,0,0,No routeing system,Mid-water,No,,,Fishing vessel - Trawler - Stern,SPAIN - Almería,SPAIN - Almería,Loss of control - Loss of propulsion power,,,No
2016-12-23,Internal waters - Port area,Greece,Greece - HBMCI,163/2017,Less Serious,37°56.346' N,23°37.468' E,No,09:12,0,0,GREECE - Piraeus,Not Investigated,Yes,Greece - Saronicos,,Material damage,No,No,No,Engine department - Engine room,Normal service - In passage - Displacement mode,0,0,No routeing system,Arrival,No,,,Passenger ship - Only passenger - Domestic - Class A,GREECE - Aegina,GREECE - Piraeus,Loss of control - Loss of propulsion power,,,No
2016-12-24,Internal waters - Port area,Cyprus,Cyprus - MAIC,1009/2017,Serious,34°44.495' N,127°45.349' E,No,05:00,0,0,KOREA; REPUBLIC OF - Yeosu (ex Yosu),Not Investigated,Yes,,,Material damage,No,No,No,Ship - Over side,Normal service - In passage - Transitional mode,0,0,Pilotage area,Departure,No,,,Cargo ship - Solid Cargo - Bulk Carrier,KOREA; REPUBLIC OF - Yeosu (ex Yosu),CHINA - Dalian (Dairen),Grounding/stranding - Drift,,,No
2016-12-21,High sea - Within EEZ,Denmark,Denmark - DMAIB,245/2017,Serious,47°58.8' N,6°29.2' W,No,23:25,0,0,None,Finished,Yes,France - SRR CORSEN,,No damage,No,No,Yes,Ship - Other,Special service - Towing/pushing,0,135,No routeing system,Mid-water,Yes,9144330,MAERSK BATTLER,Service ship - Offshore supply ship,DENMARK - Fredericia,TURKEY - Aliaga,Loss of control - Loss of containment,,,No
2017-01-02,Territorial sea,Iceland,Iceland - ICETRA,2018/000393,Less Serious,65°38' N,23°54' W,,12:00,0,0,,Not Investigated,Yes,Iceland,,,,No,No,Engine department - Engine room,Special service - Fish farm operation,0.000,0.000,,,,,,Service ship - Multi-purpose,ICELAND - Bildudalur - hofn,ICELAND - Bildudalur - hofn,Fire/Explosion - Explosion,,,No
2016-12-23,Internal waters - Port area,Netherlands,Netherlands - DSB,4314/2016,Serious,51°26.855' N,3°35.408' E,No,10:50,0,1,NETHERLANDS - Vlissingen,Not Investigated,Yes,Netherlands - Schelde,,,,,,Ship - Deck - Boat deck,Normal service - Berthing,,,Unknown,Arrival,,,,Service ship - Tug (Towing/Pushing),NETHERLANDS - Vlissingen,NETHERLANDS - Vlissingen,,No information,Accident,
