economie,annee,type_navire,nombre_navires
Union europeenne (2020 …),2020,Flotte totale,12068
Union europeenne (2020 …),2020,Petroliers,1275
Union europeenne (2020 …),2020,Vraquiers,1261
Union europeenne (2020 …),2020,Navires de charge classique,1836
Union europeenne (2020 …),2020,Porte-conteneurs,1102
Union europeenne (2020 …),2020,Autres navires,6594
Union europeenne (2020 …),2021,Flotte totale,12092
Union europeenne (2020 …),2021,Petroliers,1252
Union europeenne (2020 …),2021,Vraquiers,1231
Union europeenne (2020 …),2021,Navires de charge classique,1842
Union europeenne (2020 …),2021,Porte-conteneurs,1081
Union europeenne (2020 …),2021,Autres navires,6686
Union europeenne (2020 …),2022,Flotte totale,12033
Union europeenne (2020 …),2022,Petroliers,1215
Union europeenne (2020 …),2022,Vraquiers,1153
Union europeenne (2020 …),2022,Navires de charge classique,1829
Union europeenne (2020 …),2022,Porte-conteneurs,1073
Union europeenne (2020 …),2022,Autres navires,6763
Union europeenne (2020 …),2023,Flotte totale,11876
Union europeenne (2020 …),2023,Petroliers,1126
Union europeenne (2020 …),2023,Vraquiers,1073
Union europeenne (2020 …),2023,Navires de charge classique,1794
Union europeenne (2020 …),2023,Porte-conteneurs,1089
Union europeenne (2020 …),2023,Autres navires,6794
Union europeenne (2020 …),2024,Flotte totale,11635
Union europeenne (2020 …),2024,Petroliers,1028
Union europeenne (2020 …),2024,Vraquiers,1049
Union europeenne (2020 …),2024,Navires de charge classique,1749
Union europeenne (2020 …),2024,Porte-conteneurs,1100
Union europeenne (2020 …),2024,Autres navires,6709
Union europeenne (2020 …),2025,Flotte totale,11909
Union europeenne (2020 …),2025,Petroliers,1043
Union europeenne (2020 …),2025,Vraquiers,1119
Union europeenne (2020 …),2025,Navires de charge classique,1775
Union europeenne (2020 …),2025,Porte-conteneurs,1194
Union europeenne (2020 …),2025,Autres navires,6778
Union europeenne (2020 …),2026,Flotte totale,12155
Union europeenne (2020 …),2026,Petroliers,1038
Union europeenne (2020 …),2026,Vraquiers,1176
Union europeenne (2020 …),2026,Navires de charge classique,1826
Union europeenne (2020 …),2026,Porte-conteneurs,1225
Union europeenne (2020 …),2026,Autres navires,6890
G20 (Groupe des Vingt),2011,Flotte totale,31731
G20 (Groupe des Vingt),2011,Petroliers,3560
G20 (Groupe des Vingt),2011,Vraquiers,1317
G20 (Groupe des Vingt),2011,Navires de charge classique,7953
G20 (Groupe des Vingt),2011,Porte-conteneurs,1100
G20 (Groupe des Vingt),2011,Autres navires,17801
G20 (Groupe des Vingt),2012,Flotte totale,32250
G20 (Groupe des Vingt),2012,Petroliers,2735
G20 (Groupe des Vingt),2012,Vraquiers,1456
G20 (Groupe des Vingt),2012,Navires de charge classique,7700
G20 (Groupe des Vingt),2012,Porte-conteneurs,1107
G20 (Groupe des Vingt),2012,Autres navires,19252
G20 (Groupe des Vingt),2013,Flotte totale,33377
G20 (Groupe des Vingt),2013,Petroliers,2854
G20 (Groupe des Vingt),2013,Vraquiers,1636
G20 (Groupe des Vingt),2013,Navires de charge classique,7859
G20 (Groupe des Vingt),2013,Porte-conteneurs,1070
G20 (Groupe des Vingt),2013,Autres navires,19958
G20 (Groupe des Vingt),2014,Flotte totale,34149
G20 (Groupe des Vingt),2014,Petroliers,2910
G20 (Groupe des Vingt),2014,Vraquiers,1796
G20 (Groupe des Vingt),2014,Navires de charge classique,7739
G20 (Groupe des Vingt),2014,Porte-conteneurs,1002
G20 (Groupe des Vingt),2014,Autres navires,20702
G20 (Groupe des Vingt),2015,Flotte totale,35113
G20 (Groupe des Vingt),2015,Petroliers,3025
G20 (Groupe des Vingt),2015,Vraquiers,1781
G20 (Groupe des Vingt),2015,Navires de charge classique,7782
G20 (Groupe des Vingt),2015,Porte-conteneurs,940
G20 (Groupe des Vingt),2015,Autres navires,21585
G20 (Groupe des Vingt),2016,Flotte totale,35498
G20 (Groupe des Vingt),2016,Petroliers,3044
G20 (Groupe des Vingt),2016,Vraquiers,1712
G20 (Groupe des Vingt),2016,Navires de charge classique,7826
G20 (Groupe des Vingt),2016,Porte-conteneurs,920
G20 (Groupe des Vingt),2016,Autres navires,21996
G20 (Groupe des Vingt),2017,Flotte totale,36836
G20 (Groupe des Vingt),2017,Petroliers,3066
G20 (Groupe des Vingt),2017,Vraquiers,1729
G20 (Groupe des Vingt),2017,Navires de charge classique,7618
G20 (Groupe des Vingt),2017,Porte-conteneurs,916
G20 (Groupe des Vingt),2017,Autres navires,23507
G20 (Groupe des Vingt),2018,Flotte totale,38679
G20 (Groupe des Vingt),2018,Petroliers,3567
G20 (Groupe des Vingt),2018,Vraquiers,2004
G20 (Groupe des Vingt),2018,Navires de charge classique,7731
G20 (Groupe des Vingt),2018,Porte-conteneurs,998
G20 (Groupe des Vingt),2018,Autres navires,24379
G20 (Groupe des Vingt),2019,Flotte totale,39590
G20 (Groupe des Vingt),2019,Petroliers,3615
G20 (Groupe des Vingt),2019,Vraquiers,2103
G20 (Groupe des Vingt),2019,Navires de charge classique,7940
G20 (Groupe des Vingt),2019,Porte-conteneurs,1032
G20 (Groupe des Vingt),2019,Autres navires,24900
G20 (Groupe des Vingt),2020,Flotte totale,41129
G20 (Groupe des Vingt),2020,Petroliers,3720
G20 (Groupe des Vingt),2020,Vraquiers,2172
G20 (Groupe des Vingt),2020,Navires de charge classique,8291
G20 (Groupe des Vingt),2020,Porte-conteneurs,1025
G20 (Groupe des Vingt),2020,Autres navires,25921
G20 (Groupe des Vingt),2021,Flotte totale,42084
G20 (Groupe des Vingt),2021,Petroliers,3804
G20 (Groupe des Vingt),2021,Vraquiers,2219
G20 (Groupe des Vingt),2021,Navires de charge classique,8387
G20 (Groupe des Vingt),2021,Porte-conteneurs,1089
G20 (Groupe des Vingt),2021,Autres navires,26585
G20 (Groupe des Vingt),2022,Flotte totale,43935
G20 (Groupe des Vingt),2022,Petroliers,4343
G20 (Groupe des Vingt),2022,Vraquiers,2362
G20 (Groupe des Vingt),2022,Navires de charge classique,8555
G20 (Groupe des Vingt),2022,Porte-conteneurs,1126
G20 (Groupe des Vingt),2022,Autres navires,27549
G20 (Groupe des Vingt),2023,Flotte totale,45741
G20 (Groupe des Vingt),2023,Petroliers,4451
G20 (Groupe des Vingt),2023,Vraquiers,2641
G20 (Groupe des Vingt),2023,Navires de charge classique,8767
G20 (Groupe des Vingt),2023,Porte-conteneurs,1374
G20 (Groupe des Vingt),2023,Autres navires,28508
G20 (Groupe des Vingt),2024,Flotte totale,47300
G20 (Groupe des Vingt),2024,Petroliers,4565
G20 (Groupe des Vingt),2024,Vraquiers,2852
G20 (Groupe des Vingt),2024,Navires de charge classique,9136
G20 (Groupe des Vingt),2024,Porte-conteneurs,1485
G20 (Groupe des Vingt),2024,Autres navires,29262
G20 (Groupe des Vingt),2025,Flotte totale,48182
G20 (Groupe des Vingt),2025,Petroliers,4562
G20 (Groupe des Vingt),2025,Vraquiers,2757
G20 (Groupe des Vingt),2025,Navires de charge classique,9088
G20 (Groupe des Vingt),2025,Porte-conteneurs,1515
G20 (Groupe des Vingt),2025,Autres navires,30260
G20 (Groupe des Vingt),2026,Flotte totale,49455
G20 (Groupe des Vingt),2026,Petroliers,4676
G20 (Groupe des Vingt),2026,Vraquiers,2770
G20 (Groupe des Vingt),2026,Navires de charge classique,9093
G20 (Groupe des Vingt),2026,Porte-conteneurs,1584
G20 (Groupe des Vingt),2026,Autres navires,31332
G-77 (Groupe des 77),2011,Flotte totale,47198
G-77 (Groupe des 77),2011,Petroliers,6071
G-77 (Groupe des 77),2011,Vraquiers,5645
G-77 (Groupe des 77),2011,Navires de charge classique,12679
G-77 (Groupe des 77),2011,Porte-conteneurs,3356
G-77 (Groupe des 77),2011,Autres navires,19447
G-77 (Groupe des 77),2012,Flotte totale,47985
G-77 (Groupe des 77),2012,Petroliers,5284
G-77 (Groupe des 77),2012,Vraquiers,6114
G-77 (Groupe des 77),2012,Navires de charge classique,12035
G-77 (Groupe des 77),2012,Porte-conteneurs,3391
G-77 (Groupe des 77),2012,Autres navires,21161
G-77 (Groupe des 77),2013,Flotte totale,49898
G-77 (Groupe des 77),2013,Petroliers,5559
G-77 (Groupe des 77),2013,Vraquiers,6620
G-77 (Groupe des 77),2013,Navires de charge classique,12273
G-77 (Groupe des 77),2013,Porte-conteneurs,3426
G-77 (Groupe des 77),2013,Autres navires,22020
G-77 (Groupe des 77),2014,Flotte totale,50872
G-77 (Groupe des 77),2014,Petroliers,5721
G-77 (Groupe des 77),2014,Vraquiers,6950
G-77 (Groupe des 77),2014,Navires de charge classique,11759
G-77 (Groupe des 77),2014,Porte-conteneurs,3422
G-77 (Groupe des 77),2014,Autres navires,23020
G-77 (Groupe des 77),2015,Flotte totale,52444
G-77 (Groupe des 77),2015,Petroliers,6063
G-77 (Groupe des 77),2015,Vraquiers,7248
G-77 (Groupe des 77),2015,Navires de charge classique,11745
G-77 (Groupe des 77),2015,Porte-conteneurs,3351
G-77 (Groupe des 77),2015,Autres navires,24037
G-77 (Groupe des 77),2016,Flotte totale,53525
G-77 (Groupe des 77),2016,Petroliers,6230
G-77 (Groupe des 77),2016,Vraquiers,7427
G-77 (Groupe des 77),2016,Navires de charge classique,11770
G-77 (Groupe des 77),2016,Porte-conteneurs,3368
G-77 (Groupe des 77),2016,Autres navires,24730
G-77 (Groupe des 77),2017,Flotte totale,55392
G-77 (Groupe des 77),2017,Petroliers,6485
G-77 (Groupe des 77),2017,Vraquiers,7642
G-77 (Groupe des 77),2017,Navires de charge classique,11706
G-77 (Groupe des 77),2017,Porte-conteneurs,3217
G-77 (Groupe des 77),2017,Autres navires,26342
G-77 (Groupe des 77),2018,Flotte totale,57532
G-77 (Groupe des 77),2018,Petroliers,7093
G-77 (Groupe des 77),2018,Vraquiers,8126
G-77 (Groupe des 77),2018,Navires de charge classique,11862
G-77 (Groupe des 77),2018,Porte-conteneurs,3184
G-77 (Groupe des 77),2018,Autres navires,27267
G-77 (Groupe des 77),2019,Flotte totale,58698
G-77 (Groupe des 77),2019,Petroliers,7257
G-77 (Groupe des 77),2019,Vraquiers,8385
G-77 (Groupe des 77),2019,Navires de charge classique,12054
G-77 (Groupe des 77),2019,Porte-conteneurs,3243
G-77 (Groupe des 77),2019,Autres navires,27759
G-77 (Groupe des 77),2020,Flotte totale,60777
G-77 (Groupe des 77),2020,Petroliers,7604
G-77 (Groupe des 77),2020,Vraquiers,8802
G-77 (Groupe des 77),2020,Navires de charge classique,12449
G-77 (Groupe des 77),2020,Porte-conteneurs,3299
G-77 (Groupe des 77),2020,Autres navires,28623
G-77 (Groupe des 77),2021,Flotte totale,62906
G-77 (Groupe des 77),2021,Petroliers,7765
G-77 (Groupe des 77),2021,Vraquiers,9263
G-77 (Groupe des 77),2021,Navires de charge classique,12855
G-77 (Groupe des 77),2021,Porte-conteneurs,3415
G-77 (Groupe des 77),2021,Autres navires,29608
G-77 (Groupe des 77),2022,Flotte totale,65610
G-77 (Groupe des 77),2022,Petroliers,8403
G-77 (Groupe des 77),2022,Vraquiers,9767
G-77 (Groupe des 77),2022,Navires de charge classique,13155
G-77 (Groupe des 77),2022,Porte-conteneurs,3603
G-77 (Groupe des 77),2022,Autres navires,30682
G-77 (Groupe des 77),2023,Flotte totale,68576
G-77 (Groupe des 77),2023,Petroliers,8679
G-77 (Groupe des 77),2023,Vraquiers,10419
G-77 (Groupe des 77),2023,Navires de charge classique,13614
G-77 (Groupe des 77),2023,Porte-conteneurs,3981
G-77 (Groupe des 77),2023,Autres navires,31883
G-77 (Groupe des 77),2024,Flotte totale,71369
G-77 (Groupe des 77),2024,Petroliers,8946
G-77 (Groupe des 77),2024,Vraquiers,10925
G-77 (Groupe des 77),2024,Navires de charge classique,14223
G-77 (Groupe des 77),2024,Porte-conteneurs,4217
G-77 (Groupe des 77),2024,Autres navires,33058
G-77 (Groupe des 77),2025,Flotte totale,73504
G-77 (Groupe des 77),2025,Petroliers,9005
G-77 (Groupe des 77),2025,Vraquiers,11323
G-77 (Groupe des 77),2025,Navires de charge classique,14366
G-77 (Groupe des 77),2025,Porte-conteneurs,4484
G-77 (Groupe des 77),2025,Autres navires,34326
G-77 (Groupe des 77),2026,Flotte totale,75992
G-77 (Groupe des 77),2026,Petroliers,9193
G-77 (Groupe des 77),2026,Vraquiers,11761
G-77 (Groupe des 77),2026,Navires de charge classique,14558
G-77 (Groupe des 77),2026,Porte-conteneurs,4820
G-77 (Groupe des 77),2026,Autres navires,35660
OCDE (Organisation de cooperation et de developpement economiques),2011,Flotte totale,25071
OCDE (Organisation de cooperation et de developpement economiques),2011,Petroliers,2972
OCDE (Organisation de cooperation et de developpement economiques),2011,Vraquiers,892
OCDE (Organisation de cooperation et de developpement economiques),2011,Navires de charge classique,5477
OCDE (Organisation de cooperation et de developpement economiques),2011,Porte-conteneurs,931
OCDE (Organisation de cooperation et de developpement economiques),2011,Autres navires,14799
OCDE (Organisation de cooperation et de developpement economiques),2012,Flotte totale,25317
OCDE (Organisation de cooperation et de developpement economiques),2012,Petroliers,2183
OCDE (Organisation de cooperation et de developpement economiques),2012,Vraquiers,962
OCDE (Organisation de cooperation et de developpement economiques),2012,Navires de charge classique,5405
OCDE (Organisation de cooperation et de developpement economiques),2012,Porte-conteneurs,984
OCDE (Organisation de cooperation et de developpement economiques),2012,Autres navires,15783
OCDE (Organisation de cooperation et de developpement economiques),2013,Flotte totale,25061
OCDE (Organisation de cooperation et de developpement economiques),2013,Petroliers,2164
OCDE (Organisation de cooperation et de developpement economiques),2013,Vraquiers,961
OCDE (Organisation de cooperation et de developpement economiques),2013,Navires de charge classique,5302
OCDE (Organisation de cooperation et de developpement economiques),2013,Porte-conteneurs,885
OCDE (Organisation de cooperation et de developpement economiques),2013,Autres navires,15749
OCDE (Organisation de cooperation et de developpement economiques),2014,Flotte totale,24870
OCDE (Organisation de cooperation et de developpement economiques),2014,Petroliers,2096
OCDE (Organisation de cooperation et de developpement economiques),2014,Vraquiers,1007
OCDE (Organisation de cooperation et de developpement economiques),2014,Navires de charge classique,5138
OCDE (Organisation de cooperation et de developpement economiques),2014,Porte-conteneurs,807
OCDE (Organisation de cooperation et de developpement economiques),2014,Autres navires,15822
OCDE (Organisation de cooperation et de developpement economiques),2015,Flotte totale,24998
OCDE (Organisation de cooperation et de developpement economiques),2015,Petroliers,2128
OCDE (Organisation de cooperation et de developpement economiques),2015,Vraquiers,973
OCDE (Organisation de cooperation et de developpement economiques),2015,Navires de charge classique,5008
OCDE (Organisation de cooperation et de developpement economiques),2015,Porte-conteneurs,804
OCDE (Organisation de cooperation et de developpement economiques),2015,Autres navires,16085
OCDE (Organisation de cooperation et de developpement economiques),2016,Flotte totale,25205
OCDE (Organisation de cooperation et de developpement economiques),2016,Petroliers,2125
OCDE (Organisation de cooperation et de developpement economiques),2016,Vraquiers,956
OCDE (Organisation de cooperation et de developpement economiques),2016,Navires de charge classique,5036
OCDE (Organisation de cooperation et de developpement economiques),2016,Porte-conteneurs,814
OCDE (Organisation de cooperation et de developpement economiques),2016,Autres navires,16274
OCDE (Organisation de cooperation et de developpement economiques),2017,Flotte totale,24934
OCDE (Organisation de cooperation et de developpement economiques),2017,Petroliers,2075
OCDE (Organisation de cooperation et de developpement economiques),2017,Vraquiers,891
OCDE (Organisation de cooperation et de developpement economiques),2017,Navires de charge classique,4609
OCDE (Organisation de cooperation et de developpement economiques),2017,Porte-conteneurs,858
OCDE (Organisation de cooperation et de developpement economiques),2017,Autres navires,16501
OCDE (Organisation de cooperation et de developpement economiques),2018,Flotte totale,24958
OCDE (Organisation de cooperation et de developpement economiques),2018,Petroliers,2071
OCDE (Organisation de cooperation et de developpement economiques),2018,Vraquiers,881
OCDE (Organisation de cooperation et de developpement economiques),2018,Navires de charge classique,4557
OCDE (Organisation de cooperation et de developpement economiques),2018,Porte-conteneurs,912
OCDE (Organisation de cooperation et de developpement economiques),2018,Autres navires,16537
OCDE (Organisation de cooperation et de developpement economiques),2019,Flotte totale,25020
OCDE (Organisation de cooperation et de developpement economiques),2019,Petroliers,2028
OCDE (Organisation de cooperation et de developpement economiques),2019,Vraquiers,847
OCDE (Organisation de cooperation et de developpement economiques),2019,Navires de charge classique,4597
OCDE (Organisation de cooperation et de developpement economiques),2019,Porte-conteneurs,926
OCDE (Organisation de cooperation et de developpement economiques),2019,Autres navires,16622
OCDE (Organisation de cooperation et de developpement economiques),2020,Flotte totale,25751
OCDE (Organisation de cooperation et de developpement economiques),2020,Petroliers,2047
OCDE (Organisation de cooperation et de developpement economiques),2020,Vraquiers,836
OCDE (Organisation de cooperation et de developpement economiques),2020,Navires de charge classique,4785
OCDE (Organisation de cooperation et de developpement economiques),2020,Porte-conteneurs,885
OCDE (Organisation de cooperation et de developpement economiques),2020,Autres navires,17198
OCDE (Organisation de cooperation et de developpement economiques),2021,Flotte totale,25516
OCDE (Organisation de cooperation et de developpement economiques),2021,Petroliers,2029
OCDE (Organisation de cooperation et de developpement economiques),2021,Vraquiers,805
OCDE (Organisation de cooperation et de developpement economiques),2021,Navires de charge classique,4596
OCDE (Organisation de cooperation et de developpement economiques),2021,Porte-conteneurs,890
OCDE (Organisation de cooperation et de developpement economiques),2021,Autres navires,17196
OCDE (Organisation de cooperation et de developpement economiques),2022,Flotte totale,25578
OCDE (Organisation de cooperation et de developpement economiques),2022,Petroliers,2010
OCDE (Organisation de cooperation et de developpement economiques),2022,Vraquiers,794
OCDE (Organisation de cooperation et de developpement economiques),2022,Navires de charge classique,4578
OCDE (Organisation de cooperation et de developpement economiques),2022,Porte-conteneurs,898
OCDE (Organisation de cooperation et de developpement economiques),2022,Autres navires,17298
OCDE (Organisation de cooperation et de developpement economiques),2023,Flotte totale,25499
OCDE (Organisation de cooperation et de developpement economiques),2023,Petroliers,1973
OCDE (Organisation de cooperation et de developpement economiques),2023,Vraquiers,814
OCDE (Organisation de cooperation et de developpement economiques),2023,Navires de charge classique,4518
OCDE (Organisation de cooperation et de developpement economiques),2023,Porte-conteneurs,909
OCDE (Organisation de cooperation et de developpement economiques),2023,Autres navires,17285
OCDE (Organisation de cooperation et de developpement economiques),2024,Flotte totale,25301
OCDE (Organisation de cooperation et de developpement economiques),2024,Petroliers,1922
OCDE (Organisation de cooperation et de developpement economiques),2024,Vraquiers,826
