zone,mois,annee,mois_num,tendance,confiance,proba_Augmentation,proba_Diminution,proba_Stable,tendance_reelle,correct
z_34.5_-4.5,12,2023,12,Stable,63.9,33.2,2.8,63.9,Stable,True
z_34.5_-4.5,1,2024,1,Stable,68.3,28.6,3.1,68.3,Diminution,False
z_34.5_-4.5,4,2024,4,Stable,66.5,30.1,3.4,66.5,Stable,True
z_34.5_-4.5,5,2024,5,Stable,66.0,29.9,4.1,66.0,Stable,True
z_34.5_-4.5,6,2024,6,Stable,61.9,35.4,2.7,61.9,Stable,True
z_34.5_-4.5,7,2024,7,Stable,61.3,36.5,2.1,61.3,Stable,True
z_34.5_-4.5,10,2024,10,Stable,65.9,31.7,2.4,65.9,Stable,True
z_34.5_-4.5,12,2024,12,Stable,67.2,29.5,3.3,67.2,Stable,True
z_34.5_-4.5,1,2025,1,Stable,68.3,28.6,3.1,68.3,Diminution,False
z_34.5_-4.5,4,2025,4,Stable,66.9,29.4,3.7,66.9,Stable,True
z_34.5_-4.5,5,2025,5,Stable,66.0,29.9,4.1,66.0,Stable,True
z_34.5_-4.5,6,2025,6,Stable,59.0,38.8,2.3,59.0,Stable,True
z_34.5_-4.5,7,2025,7,Stable,60.7,37.0,2.2,60.7,Stable,True
z_34.5_-4.5,10,2025,10,Stable,65.9,31.7,2.4,65.9,Stable,True
z_34.5_-4.5,12,2025,12,Stable,68.3,28.9,2.8,68.3,Stable,True
z_34.5_-6.0,1,2023,1,Stable,65.0,32.4,2.6,65.0,Stable,True
z_34.5_-6.0,2,2023,2,Stable,67.6,31.1,1.4,67.6,Stable,True
z_34.5_-6.0,3,2023,3,Stable,67.9,30.7,1.4,67.9,Stable,True
z_34.5_-6.0,4,2023,4,Stable,68.6,30.2,1.2,68.6,Stable,True
z_34.5_-6.0,5,2023,5,Stable,66.4,32.5,1.1,66.4,Stable,True
z_34.5_-6.0,6,2023,6,Stable,60.7,38.3,1.1,60.7,Diminution,False
z_34.5_-6.0,7,2023,7,Stable,56.4,42.7,0.9,56.4,Diminution,False
z_34.5_-6.0,8,2023,8,Stable,61.4,37.6,1.0,61.4,Stable,True
z_34.5_-6.0,9,2023,9,Stable,65.0,33.7,1.4,65.0,Stable,True
z_34.5_-6.0,10,2023,10,Stable,63.9,34.9,1.2,63.9,Stable,True
z_34.5_-6.0,11,2023,11,Stable,65.1,33.7,1.2,65.1,Diminution,False
z_34.5_-6.0,12,2023,12,Stable,67.2,31.2,1.5,67.2,Diminution,False
z_34.5_-6.0,1,2024,1,Stable,66.5,31.7,1.8,66.5,Stable,True
z_34.5_-6.0,2,2024,2,Stable,67.5,31.1,1.4,67.5,Stable,True
z_34.5_-6.0,3,2024,3,Stable,67.9,30.7,1.4,67.9,Stable,True
z_34.5_-6.0,4,2024,4,Stable,68.4,30.0,1.6,68.4,Stable,True
z_34.5_-6.0,5,2024,5,Stable,66.2,32.3,1.5,66.2,Stable,True
z_34.5_-6.0,6,2024,6,Stable,69.4,29.5,1.1,69.4,Stable,True
z_34.5_-6.0,7,2024,7,Stable,60.8,37.9,1.3,60.8,Stable,True
z_34.5_-6.0,8,2024,8,Stable,57.7,39.9,2.4,57.7,Stable,True
z_34.5_-6.0,9,2024,9,Stable,57.1,37.4,5.5,57.1,Stable,True
z_34.5_-6.0,10,2024,10,Stable,67.3,30.6,2.1,67.3,Stable,True
z_34.5_-6.0,11,2024,11,Stable,67.7,30.6,1.6,67.7,Diminution,False
z_34.5_-6.0,12,2024,12,Stable,64.4,32.8,2.8,64.4,Diminution,False
z_34.5_-6.0,1,2025,1,Stable,61.6,35.1,3.3,61.6,Stable,True
z_34.5_-6.0,2,2025,2,Stable,67.5,31.1,1.4,67.5,Stable,True
z_34.5_-6.0,3,2025,3,Stable,67.9,30.7,1.4,67.9,Stable,True
z_34.5_-6.0,4,2025,4,Stable,66.3,32.3,1.4,66.3,Stable,True
z_34.5_-6.0,5,2025,5,Stable,63.8,34.7,1.5,63.8,Stable,True
z_34.5_-6.0,6,2025,6,Stable,57.5,41.7,0.8,57.5,Diminution,False
z_34.5_-6.0,7,2025,7,Augmentation,50.0,50.0,1.1,48.9,Diminution,False
z_34.5_-6.0,8,2025,8,Stable,61.4,37.6,1.0,61.4,Stable,True
z_34.5_-6.0,9,2025,9,Stable,65.1,33.6,1.3,65.1,Stable,True
z_34.5_-6.0,10,2025,10,Stable,62.9,36.1,1.0,62.9,Stable,True
z_34.5_-6.0,11,2025,11,Stable,66.5,32.4,1.2,66.5,Diminution,False
z_34.5_-6.0,12,2025,12,Stable,67.4,31.1,1.5,67.4,Diminution,False
z_34.5_-7.5,2,2023,2,Stable,72.1,27.3,0.7,72.1,Stable,True
z_34.5_-7.5,3,2023,3,Stable,72.0,27.3,0.7,72.0,Diminution,False
z_34.5_-7.5,4,2023,4,Stable,71.4,27.9,0.7,71.4,Stable,True
z_34.5_-7.5,6,2023,6,Stable,67.4,32.0,0.6,67.4,Stable,True
z_34.5_-7.5,7,2023,7,Stable,65.0,34.4,0.6,65.0,Stable,True
z_34.5_-7.5,8,2023,8,Stable,65.8,33.5,0.7,65.8,Stable,True
z_34.5_-7.5,11,2023,11,Stable,67.7,31.6,0.6,67.7,Stable,True
z_34.5_-7.5,2,2024,2,Stable,73.5,26.0,0.6,73.5,Stable,True
z_34.5_-7.5,3,2024,3,Stable,72.0,27.3,0.7,72.0,Diminution,False
z_34.5_-7.5,4,2024,4,Stable,71.1,28.0,0.9,71.1,Stable,True
z_34.5_-7.5,6,2024,6,Stable,64.6,34.9,0.5,64.6,Stable,True
z_34.5_-7.5,7,2024,7,Stable,64.8,34.6,0.7,64.8,Stable,True
z_34.5_-7.5,8,2024,8,Stable,65.7,33.6,0.7,65.7,Stable,True
z_34.5_-7.5,11,2024,11,Stable,65.0,34.4,0.6,65.0,Stable,True
z_34.5_-7.5,2,2025,2,Stable,72.1,27.3,0.7,72.1,Stable,True
z_34.5_-7.5,3,2025,3,Stable,72.0,27.3,0.7,72.0,Diminution,False
z_34.5_-7.5,4,2025,4,Stable,71.4,27.9,0.7,71.4,Stable,True
z_34.5_-7.5,6,2025,6,Stable,67.2,32.3,0.5,67.2,Stable,True
z_34.5_-7.5,7,2025,7,Stable,64.8,34.6,0.7,64.8,Stable,True
z_34.5_-7.5,8,2025,8,Stable,65.7,33.6,0.7,65.7,Stable,True
z_34.5_-7.5,11,2025,11,Stable,66.2,33.2,0.6,66.2,Stable,True
z_34.5_0.0,5,2023,5,Stable,55.6,27.5,17.0,55.6,Stable,True
z_34.5_0.0,9,2023,9,Stable,57.5,27.1,15.3,57.5,Stable,True
z_34.5_0.0,10,2023,10,Stable,57.3,28.3,14.4,57.3,Stable,True
z_34.5_0.0,5,2024,5,Stable,55.4,26.7,17.9,55.4,Stable,True
z_34.5_0.0,9,2024,9,Stable,57.5,27.8,14.7,57.5,Stable,True
z_34.5_0.0,10,2024,10,Stable,57.3,28.3,14.4,57.3,Stable,True
z_34.5_0.0,5,2025,5,Stable,55.4,26.7,17.9,55.4,Stable,True
z_34.5_0.0,9,2025,9,Stable,57.5,27.1,15.3,57.5,Stable,True
z_34.5_0.0,10,2025,10,Stable,57.3,28.3,14.4,57.3,Stable,True
z_34.5_12.0,1,2023,1,Stable,69.6,29.6,0.8,69.6,Stable,True
z_34.5_12.0,2,2023,2,Stable,69.7,29.5,0.8,69.7,Stable,True
z_34.5_12.0,3,2023,3,Stable,69.7,29.5,0.8,69.7,Stable,True
z_34.5_12.0,4,2023,4,Stable,69.1,30.1,0.8,69.1,Stable,True
z_34.5_12.0,5,2023,5,Stable,68.5,30.5,1.0,68.5,Stable,True
z_34.5_12.0,8,2023,8,Stable,67.8,31.6,0.6,67.8,Stable,True
z_34.5_12.0,10,2023,10,Stable,65.5,33.9,0.5,65.5,Stable,True
z_34.5_12.0,12,2023,12,Stable,68.5,30.8,0.7,68.5,Stable,True
z_34.5_12.0,1,2024,1,Stable,69.5,29.5,1.1,69.5,Stable,True
z_34.5_12.0,2,2024,2,Stable,69.7,29.5,0.8,69.7,Stable,True
z_34.5_12.0,3,2024,3,Stable,69.7,29.5,0.8,69.7,Stable,True
z_34.5_12.0,4,2024,4,Stable,69.1,30.1,0.8,69.1,Stable,True
z_34.5_12.0,5,2024,5,Stable,66.3,32.8,0.9,66.3,Diminution,False
z_34.5_12.0,8,2024,8,Stable,63.8,35.5,0.7,63.8,Stable,True
z_34.5_12.0,10,2024,10,Stable,65.5,33.9,0.5,65.5,Stable,True
z_34.5_12.0,12,2024,12,Stable,68.9,30.4,0.7,68.9,Stable,True
z_34.5_12.0,1,2025,1,Stable,69.5,29.6,1.0,69.5,Stable,True
z_34.5_12.0,2,2025,2,Stable,71.1,28.2,0.7,71.1,Stable,True
z_34.5_12.0,3,2025,3,Stable,69.7,29.5,0.8,69.7,Stable,True
z_34.5_12.0,4,2025,4,Stable,69.1,30.1,0.8,69.1,Stable,True
z_34.5_12.0,5,2025,5,Stable,68.0,30.9,1.1,68.0,Diminution,False
z_34.5_12.0,8,2025,8,Stable,63.5,35.8,0.7,63.5,Stable,True
z_34.5_12.0,10,2025,10,Stable,64.4,35.0,0.6,64.4,Stable,True
z_34.5_12.0,12,2025,12,Stable,68.5,30.8,0.7,68.5,Stable,True
z_34.5_13.5,1,2023,1,Augmentation,47.6,47.6,26.3,26.1,Stable,False
z_34.5_13.5,2,2023,2,Diminution,47.2,35.4,47.2,17.4,Stable,False
z_34.5_13.5,3,2023,3,Diminution,61.0,25.5,61.0,13.6,Augmentation,False
z_34.5_13.5,4,2023,4,Diminution,60.6,26.0,60.6,13.4,Stable,False
z_34.5_13.5,5,2023,5,Diminution,58.5,28.9,58.5,12.6,Stable,False
z_34.5_13.5,6,2023,6,Diminution,45.8,38.8,45.8,15.4,Diminution,True
z_34.5_13.5,7,2023,7,Augmentation,48.0,48.0,38.2,13.9,Stable,False
z_34.5_13.5,8,2023,8,Diminution,42.7,38.2,42.7,19.1,Augmentation,False
z_34.5_13.5,9,2023,9,Diminution,54.7,30.3,54.7,15.0,Stable,False
z_34.5_13.5,10,2023,10,Diminution,50.1,32.5,50.1,17.4,Diminution,True
z_34.5_13.5,11,2023,11,Diminution,53.0,29.3,53.0,17.6,Stable,False
z_34.5_13.5,12,2023,12,Diminution,51.2,31.9,51.2,16.9,Stable,False
z_34.5_13.5,1,2024,1,Diminution,54.6,28.4,54.6,17.0,Stable,False
z_34.5_13.5,2,2024,2,Diminution,62.7,23.0,62.7,14.4,Augmentation,False
z_34.5_13.5,3,2024,3,Diminution,59.1,28.2,59.1,12.6,Augmentation,False
z_34.5_13.5,4,2024,4,Diminution,46.9,37.1,46.9,16.0,Augmentation,False
z_34.5_13.5,5,2024,5,Diminution,49.1,36.2,49.1,14.6,Augmentation,False
z_34.5_13.5,6,2024,6,Diminution,51.4,37.1,51.4,11.5,Stable,False
z_34.5_13.5,7,2024,7,Augmentation,46.9,46.9,43.2,9.9,Stable,False
z_34.5_13.5,8,2024,8,Diminution,59.0,28.1,59.0,12.9,Augmentation,False
z_34.5_13.5,9,2024,9,Diminution,58.3,28.1,58.3,13.6,Augmentation,False
z_34.5_13.5,10,2024,10,Diminution,57.7,29.8,57.7,12.5,Stable,False
z_34.5_13.5,11,2024,11,Diminution,60.4,27.9,60.4,11.7,Stable,False
z_34.5_13.5,12,2024,12,Diminution,63.0,25.3,63.0,11.7,Stable,False
z_34.5_13.5,1,2025,1,Diminution,62.4,25.2,62.4,12.4,Stable,False
z_34.5_13.5,2,2025,2,Diminution,65.7,23.8,65.7,10.5,Augmentation,False
z_34.5_13.5,3,2025,3,Diminution,60.4,29.4,60.4,10.1,Augmentation,False
z_34.5_13.5,4,2025,4,Diminution,50.7,37.3,50.7,12.0,Augmentation,False
z_34.5_13.5,5,2025,5,Diminution,55.1,33.0,55.1,11.9,Diminution,True
z_34.5_13.5,6,2025,6,Diminution,44.6,42.6,44.6,12.8,Stable,False
z_34.5_13.5,7,2025,7,Diminution,50.4,36.4,50.4,13.2,Augmentation,False
z_34.5_13.5,8,2025,8,Augmentation,54.4,54.4,33.7,11.9,Stable,False
z_34.5_13.5,9,2025,9,Diminution,59.7,27.9,59.7,12.4,Augmentation,False
z_34.5_13.5,10,2025,10,Diminution,54.1,31.8,54.1,14.2,Augmentation,False
z_34.5_13.5,11,2025,11,Diminution,49.1,36.9,49.1,13.9,Stable,False
z_34.5_13.5,12,2025,12,Diminution,62.5,26.7,62.5,10.9,Diminution,True
z_34.5_16.5,4,2023,4,Stable,60.2,33.6,6.2,60.2,Stable,True
z_34.5_16.5,5,2023,5,Stable,63.2,30.0,6.8,63.2,Stable,True
z_34.5_16.5,4,2024,4,Stable,63.9,30.6,5.5,63.9,Stable,True
z_34.5_16.5,5,2024,5,Stable,63.2,30.0,6.8,63.2,Stable,True
z_34.5_16.5,4,2025,4,Stable,64.0,29.7,6.3,64.0,Stable,True
z_34.5_16.5,5,2025,5,Stable,63.2,30.0,6.8,63.2,Stable,True
z_34.5_18.0,2,2023,2,Stable,65.4,30.2,4.3,65.4,Stable,True
z_34.5_18.0,2,2024,2,Stable,65.4,30.2,4.3,65.4,Stable,True
z_34.5_18.0,2,2025,2,Stable,65.4,30.2,4.3,65.4,Stable,True
z_34.5_19.5,1,2023,1,Stable,65.8,28.9,5.3,65.8,Stable,True
z_34.5_19.5,6,2023,6,Stable,59.8,35.4,4.7,59.8,Stable,True
z_34.5_19.5,8,2023,8,Stable,62.2,33.6,4.2,62.2,Stable,True
z_34.5_19.5,1,2024,1,Stable,65.8,28.9,5.3,65.8,Stable,True
z_34.5_19.5,6,2024,6,Stable,59.8,35.4,4.7,59.8,Stable,True
z_34.5_19.5,8,2024,8,Stable,62.2,33.6,4.2,62.2,Stable,True
z_34.5_19.5,1,2025,1,Stable,61.1,33.7,5.2,61.1,Stable,True
z_34.5_19.5,6,2025,6,Stable,59.8,35.4,4.7,59.8,Stable,True
z_34.5_19.5,8,2025,8,Stable,62.2,33.6,4.2,62.2,Stable,True
z_34.5_22.5,1,2023,1,Stable,67.3,28.9,3.8,67.3,Stable,True
z_34.5_22.5,2,2023,2,Stable,65.4,30.6,4.0,65.4,Stable,True
z_34.5_22.5,4,2023,4,Stable,66.1,29.2,4.7,66.1,Stable,True
z_34.5_22.5,5,2023,5,Stable,67.9,27.7,4.4,67.9,Stable,True
z_34.5_22.5,6,2023,6,Stable,68.7,28.4,2.9,68.7,Stable,True
z_34.5_22.5,7,2023,7,Stable,65.1,32.6,2.3,65.1,Stable,True
z_34.5_22.5,9,2023,9,Stable,68.5,27.9,3.6,68.5,Stable,True
z_34.5_22.5,10,2023,10,Stable,68.7,28.1,3.2,68.7,Stable,True
z_34.5_22.5,11,2023,11,Stable,67.9,28.5,3.5,67.9,Stable,True
z_34.5_22.5,12,2023,12,Stable,67.8,28.8,3.4,67.8,Stable,True
z_34.5_22.5,1,2024,1,Stable,67.3,28.9,3.8,67.3,Stable,True
z_34.5_22.5,2,2024,2,Stable,65.3,30.1,4.5,65.3,Stable,True
z_34.5_22.5,4,2024,4,Stable,61.5,33.9,4.6,61.5,Stable,True
z_34.5_22.5,5,2024,5,Stable,60.4,34.7,4.9,60.4,Stable,True
z_34.5_22.5,6,2024,6,Stable,61.5,35.3,3.2,61.5,Stable,True
z_34.5_22.5,7,2024,7,Stable,59.9,37.2,2.9,59.9,Stable,True
z_34.5_22.5,9,2024,9,Stable,62.6,34.3,3.1,62.6,Stable,True
z_34.5_22.5,10,2024,10,Stable,64.3,32.7,3.0,64.3,Stable,True
z_34.5_22.5,11,2024,11,Stable,65.6,30.9,3.5,65.6,Stable,True
z_34.5_22.5,12,2024,12,Stable,67.3,29.1,3.6,67.3,Stable,True
z_34.5_22.5,1,2025,1,Stable,67.3,28.9,3.8,67.3,Stable,True
z_34.5_22.5,2,2025,2,Stable,65.3,30.1,4.5,65.3,Stable,True
z_34.5_22.5,4,2025,4,Stable,65.7,30.2,4.2,65.7,Stable,True
z_34.5_22.5,5,2025,5,Stable,61.0,34.7,4.3,61.0,Stable,True
z_34.5_22.5,6,2025,6,Stable,60.8,35.8,3.4,60.8,Stable,True
z_34.5_22.5,7,2025,7,Stable,60.1,37.1,2.8,60.1,Stable,True
z_34.5_22.5,9,2025,9,Stable,65.8,31.1,3.1,65.8,Stable,True
z_34.5_22.5,10,2025,10,Stable,65.4,31.8,2.8,65.4,Stable,True
z_34.5_22.5,11,2025,11,Stable,64.6,32.0,3.3,64.6,Stable,True
z_34.5_22.5,12,2025,12,Stable,67.8,28.8,3.4,67.8,Stable,True
z_34.5_24.0,1,2023,1,Stable,64.5,33.7,1.8,64.5,Stable,True
z_34.5_24.0,2,2023,2,Stable,67.4,28.8,3.8,67.4,Stable,True
z_34.5_24.0,3,2023,3,Stable,68.2,28.7,3.1,68.2,Stable,True
z_34.5_24.0,4,2023,4,Stable,63.2,33.8,3.0,63.2,Stable,True
z_34.5_24.0,5,2023,5,Stable,50.7,47.9,1.4,50.7,Stable,True
z_34.5_24.0,6,2023,6,Stable,54.7,42.2,3.0,54.7,Stable,True
z_34.5_24.0,7,2023,7,Stable,49.8,41.0,9.2,49.8,Stable,True
z_34.5_24.0,8,2023,8,Stable,51.2,40.6,8.2,51.2,Stable,True
z_34.5_24.0,9,2023,9,Stable,48.8,45.7,5.5,48.8,Stable,True
z_34.5_24.0,10,2023,10,Stable,59.0,39.2,1.8,59.0,Stable,True
z_34.5_24.0,11,2023,11,Stable,55.0,43.1,2.0,55.0,Stable,True
z_34.5_24.0,12,2023,12,Stable,55.6,39.8,4.6,55.6,Stable,True
z_34.5_24.0,1,2024,1,Stable,56.3,41.2,2.5,56.3,Stable,True
z_34.5_24.0,2,2024,2,Stable,60.3,33.7,6.0,60.3,Stable,True
z_34.5_24.0,3,2024,3,Stable,65.9,32.8,1.3,65.9,Stable,True
z_34.5_24.0,4,2024,4,Stable,63.9,34.6,1.6,63.9,Stable,True
z_34.5_24.0,5,2024,5,Stable,57.9,39.7,2.3,57.9,Stable,True
z_34.5_24.0,6,2024,6,Stable,54.4,42.6,3.0,54.4,Stable,True
z_34.5_24.0,7,2024,7,Stable,48.3,47.0,4.7,48.3,Stable,True
z_34.5_24.0,8,2024,8,Augmentation,48.8,48.8,5.7,45.5,Stable,False
z_34.5_24.0,9,2024,9,Stable,57.3,40.7,2.1,57.3,Stable,True
z_34.5_24.0,10,2024,10,Stable,64.7,34.1,1.2,64.7,Stable,True
z_34.5_24.0,11,2024,11,Stable,59.7,37.8,2.5,59.7,Diminution,False
z_34.5_24.0,12,2024,12,Stable,55.9,41.4,2.7,55.9,Stable,True
z_34.5_24.0,1,2025,1,Stable,57.3,41.4,1.3,57.3,Stable,True
z_34.5_24.0,2,2025,2,Stable,67.7,31.4,0.9,67.7,Stable,True
z_34.5_24.0,3,2025,3,Stable,67.4,31.7,1.0,67.4,Stable,True
z_34.5_24.0,4,2025,4,Stable,70.4,27.9,1.7,70.4,Stable,True
z_34.5_24.0,5,2025,5,Stable,60.8,36.9,2.3,60.8,Diminution,False
z_34.5_24.0,6,2025,6,Stable,56.2,41.6,2.2,56.2,Stable,True
z_34.5_24.0,7,2025,7,Stable,61.8,35.2,3.0,61.8,Diminution,False
z_34.5_24.0,8,2025,8,Stable,59.5,39.1,1.4,59.5,Stable,True
z_34.5_24.0,9,2025,9,Stable,60.4,36.6,3.0,60.4,Stable,True
z_34.5_24.0,10,2025,10,Stable,63.3,31.4,5.3,63.3,Stable,True
z_34.5_24.0,11,2025,11,Stable,57.0,34.5,8.5,57.0,Diminution,False
z_34.5_24.0,12,2025,12,Stable,62.8,34.5,2.8,62.8,Diminution,False
z_34.5_25.5,1,2023,1,Stable,67.3,28.9,3.8,67.3,Stable,True
z_34.5_25.5,2,2023,2,Stable,65.8,30.1,4.1,65.8,Stable,True
z_34.5_25.5,3,2023,3,Stable,65.4,30.1,4.4,65.4,Stable,True
z_34.5_25.5,4,2023,4,Stable,65.7,30.1,4.2,65.7,Stable,True
z_34.5_25.5,5,2023,5,Stable,65.5,30.2,4.3,65.5,Stable,True
z_34.5_25.5,6,2023,6,Stable,64.0,33.2,2.8,64.0,Stable,True
z_34.5_25.5,7,2023,7,Stable,61.5,36.3,2.2,61.5,Stable,True
z_34.5_25.5,8,2023,8,Stable,69.3,28.3,2.4,69.3,Stable,True
z_34.5_25.5,9,2023,9,Stable,70.3,26.4,3.3,70.3,Stable,True
z_34.5_25.5,10,2023,10,Stable,69.5,27.6,2.9,69.5,Stable,True
z_34.5_25.5,11,2023,11,Stable,68.1,28.3,3.6,68.1,Stable,True
z_34.5_25.5,12,2023,12,Stable,70.3,26.1,3.7,70.3,Stable,True
z_34.5_25.5,1,2024,1,Stable,68.3,27.2,4.5,68.3,Stable,True
z_34.5_25.5,2,2024,2,Stable,65.3,30.2,4.5,65.3,Stable,True
z_34.5_25.5,3,2024,3,Stable,64.8,29.7,5.5,64.8,Stable,True
z_34.5_25.5,4,2024,4,Stable,61.5,34.1,4.4,61.5,Stable,True
z_34.5_25.5,5,2024,5,Stable,61.4,33.9,4.6,61.4,Stable,True
z_34.5_25.5,6,2024,6,Stable,60.9,35.7,3.4,60.9,Stable,True
z_34.5_25.5,7,2024,7,Stable,57.0,40.3,2.7,57.0,Stable,True
z_34.5_25.5,8,2024,8,Stable,59.7,37.4,2.9,59.7,Stable,True
z_34.5_25.5,9,2024,9,Stable,62.7,34.0,3.3,62.7,Diminution,False
z_34.5_25.5,10,2024,10,Stable,65.1,31.9,3.0,65.1,Stable,True
z_34.5_25.5,11,2024,11,Stable,65.5,31.0,3.4,65.5,Stable,True
z_34.5_25.5,12,2024,12,Stable,67.3,29.1,3.6,67.3,Stable,True
z_34.5_25.5,1,2025,1,Stable,67.3,28.9,3.8,67.3,Stable,True
z_34.5_25.5,2,2025,2,Stable,61.5,34.6,3.9,61.5,Stable,True
z_34.5_25.5,3,2025,3,Stable,65.5,29.4,5.2,65.5,Stable,True
z_34.5_25.5,4,2025,4,Stable,65.7,30.1,4.2,65.7,Stable,True
z_34.5_25.5,5,2025,5,Stable,65.5,30.2,4.3,65.5,Stable,True
z_34.5_25.5,6,2025,6,Stable,60.9,35.6,3.5,60.9,Stable,True
z_34.5_25.5,7,2025,7,Stable,60.5,37.4,2.1,60.5,Stable,True
z_34.5_25.5,8,2025,8,Stable,63.0,34.5,2.5,63.0,Stable,True
z_34.5_25.5,9,2025,9,Stable,66.2,30.8,3.0,66.2,Diminution,False
z_34.5_25.5,10,2025,10,Stable,63.8,32.9,3.3,63.8,Stable,True
z_34.5_25.5,11,2025,11,Stable,66.2,30.7,3.1,66.2,Stable,True
z_34.5_25.5,12,2025,12,Stable,67.3,29.1,3.6,67.3,Stable,True
z_34.5_27.0,1,2023,1,Stable,67.5,28.9,3.7,67.5,Stable,True
z_34.5_27.0,2,2023,2,Stable,66.1,29.9,4.0,66.1,Stable,True
z_34.5_27.0,3,2023,3,Stable,65.8,30.0,4.2,65.8,Stable,True
z_34.5_27.0,4,2023,4,Stable,66.5,29.1,4.4,66.5,Stable,True
z_34.5_27.0,5,2023,5,Stable,65.0,30.1,4.9,65.0,Stable,True
z_34.5_27.0,6,2023,6,Stable,62.8,34.7,2.5,62.8,Stable,True
z_34.5_27.0,7,2023,7,Stable,60.3,37.0,2.7,60.3,Stable,True
z_34.5_27.0,8,2023,8,Stable,63.6,33.9,2.5,63.6,Stable,True
z_34.5_27.0,10,2023,10,Stable,64.8,32.5,2.7,64.8,Stable,True
z_34.5_27.0,11,2023,11,Stable,65.8,31.0,3.2,65.8,Diminution,False
z_34.5_27.0,12,2023,12,Stable,67.5,29.1,3.4,67.5,Stable,True
z_34.5_27.0,1,2024,1,Stable,67.1,28.9,4.0,67.1,Stable,True
z_34.5_27.0,2,2024,2,Stable,66.1,29.9,4.0,66.1,Stable,True
z_34.5_27.0,3,2024,3,Stable,60.8,34.8,4.5,60.8,Stable,True
z_34.5_27.0,4,2024,4,Stable,66.0,29.5,4.5,66.0,Stable,True
z_34.5_27.0,5,2024,5,Stable,65.1,29.9,5.0,65.1,Stable,True
z_34.5_27.0,6,2024,6,Stable,61.2,35.6,3.2,61.2,Stable,True
z_34.5_27.0,7,2024,7,Stable,57.1,40.3,2.5,57.1,Stable,True
z_34.5_27.0,8,2024,8,Stable,63.1,34.2,2.7,63.1,Stable,True
z_34.5_27.0,10,2024,10,Stable,65.3,31.9,2.9,65.3,Stable,True
z_34.5_27.0,11,2024,11,Stable,65.8,31.0,3.2,65.8,Diminution,False
z_34.5_27.0,12,2024,12,Stable,67.5,29.1,3.4,67.5,Stable,True
z_34.5_27.0,1,2025,1,Stable,67.5,28.9,3.7,67.5,Stable,True
z_34.5_27.0,2,2025,2,Stable,66.6,29.6,3.8,66.6,Stable,True
z_34.5_27.0,3,2025,3,Stable,64.9,31.0,4.1,64.9,Stable,True
z_34.5_27.0,4,2025,4,Stable,67.0,29.0,4.1,67.0,Stable,True
z_34.5_27.0,5,2025,5,Stable,65.1,29.9,5.0,65.1,Stable,True
z_34.5_27.0,6,2025,6,Stable,61.2,35.6,3.2,61.2,Stable,True
z_34.5_27.0,7,2025,7,Stable,60.7,36.8,2.5,60.7,Stable,True
z_34.5_27.0,8,2025,8,Stable,63.1,34.2,2.7,63.1,Stable,True
z_34.5_27.0,10,2025,10,Stable,65.3,31.9,2.9,65.3,Stable,True
z_34.5_27.0,11,2025,11,Stable,65.8,31.0,3.2,65.8,Diminution,False
z_34.5_27.0,12,2025,12,Stable,67.5,29.1,3.4,67.5,Stable,True
z_34.5_31.5,4,2023,4,Stable,60.9,38.6,0.5,60.9,Stable,True
z_34.5_31.5,6,2023,6,Stable,64.6,34.7,0.7,64.6,Diminution,False
z_34.5_31.5,7,2023,7,Stable,61.7,37.5,0.9,61.7,Stable,True
z_34.5_31.5,9,2023,9,Augmentation,49.8,49.8,1.5,48.7,Stable,False
z_34.5_31.5,10,2023,10,Stable,56.1,42.6,1.2,56.1,Stable,True
z_34.5_31.5,12,2023,12,Stable,63.0,36.0,1.0,63.0,Stable,True
z_34.5_31.5,4,2024,4,Stable,64.3,35.1,0.5,64.3,Stable,True
z_34.5_31.5,6,2024,6,Stable,61.5,37.9,0.6,61.5,Diminution,False
z_34.5_31.5,7,2024,7,Stable,52.4,47.1,0.5,52.4,Stable,True
z_34.5_31.5,9,2024,9,Stable,56.8,42.4,0.8,56.8,Stable,True
z_34.5_31.5,10,2024,10,Stable,57.6,41.8,0.7,57.6,Stable,True
z_34.5_31.5,12,2024,12,Stable,61.1,38.2,0.7,61.1,Stable,True
z_34.5_31.5,4,2025,4,Stable,63.9,35.5,0.5,63.9,Stable,True
z_34.5_31.5,6,2025,6,Stable,64.3,35.1,0.6,64.3,Diminution,False
z_34.5_31.5,7,2025,7,Stable,57.8,41.3,0.9,57.8,Stable,True
z_34.5_31.5,9,2025,9,Stable,60.1,39.1,0.8,60.1,Stable,True
z_34.5_31.5,10,2025,10,Stable,56.7,42.7,0.6,56.7,Stable,True
z_34.5_31.5,12,2025,12,Stable,60.6,38.5,0.9,60.6,Stable,True
z_34.5_33.0,1,2023,1,Stable,77.0,22.3,0.7,77.0,Stable,True
z_34.5_33.0,2,2023,2,Stable,72.6,26.7,0.7,72.6,Stable,True
z_34.5_33.0,3,2023,3,Stable,71.6,27.9,0.5,71.6,Stable,True
z_34.5_33.0,4,2023,4,Stable,67.9,31.4,0.8,67.9,Stable,True
z_34.5_33.0,5,2023,5,Stable,71.4,27.8,0.8,71.4,Stable,True
z_34.5_33.0,6,2023,6,Stable,69.2,30.1,0.6,69.2,Stable,True
z_34.5_33.0,7,2023,7,Stable,67.1,32.4,0.5,67.1,Stable,True
z_34.5_33.0,8,2023,8,Stable,64.5,34.9,0.6,64.5,Stable,True
